ra226  pb214  462.0200 2.145853e-03 2.422396e-04 2.422396e-04 100000000 1.000000e+04 2.120000e-03 5.000000e-05 4.549209e-02 5.022149e-03
ra226  pb214  480.4320 1.902610e-03 1.443634e-04 1.443634e-04 100000000 1.000000e+04 3.370000e-03 4.000000e-05 6.411797e-02 4.805152e-03
ra226  pb214  487.1400 2.149080e-03 1.182403e-04 1.182403e-04 100000000 1.000000e+04 4.320000e-03 5.000000e-05 9.284024e-02 4.993677e-03
ra226  pb214  580.1400 1.476931e-03 1.186073e-04 1.186073e-04 100000000 1.000000e+04 3.700000e-03 4.000000e-05 5.464646e-02 4.348525e-03
ra226  pb214  785.9600 1.623248e-03 7.311559e-05 7.311559e-05 100000000 1.000000e+04 1.060000e-02 3.000000e-04 1.720643e-01 6.029263e-03
ra226  pb214  839.0700 1.422614e-03 7.703318e-05 7.703318e-05 100000000 1.000000e+04 5.830000e-03 8.000000e-05 8.293839e-02 4.344437e-03
ra226  bi214  386.7800 2.236304e-03 2.234934e-04 2.234934e-04 100000000 1.000000e+04 2.950000e-03 5.000000e-05 6.597096e-02 6.497546e-03
ra226  bi214  388.8900 1.969180e-03 1.709944e-04 1.709944e-04 100000000 1.000000e+04 4.020000e-03 1.000000e-04 7.916104e-02 6.585883e-03
ra226  bi214  454.7900 1.972236e-03 1.799490e-04 1.799490e-04 100000000 1.000000e+04 2.920000e-03 4.000000e-05 5.758929e-02 5.194951e-03
ra226  bi214  609.3200 1.610213e-03 8.534349e-06 8.534349e-06 100000000 1.000000e+04 4.549000e-01 1.600000e-03 7.324859e+00 2.904227e-02
ra226  bi214  665.4470 1.495659e-03 4.103815e-05 4.103815e-05 100000000 1.000000e+04 1.531000e-02 6.000000e-05 2.289854e-01 6.218523e-03
ra226  bi214  703.1100 1.301708e-03 9.345859e-05 9.345859e-05 100000000 1.000000e+04 4.720000e-03 9.000000e-05 6.144061e-02 4.252833e-03
ra226  bi214  719.8700 1.382443e-03 1.002060e-04 1.002060e-04 100000000 1.000000e+04 3.920000e-03 8.000000e-05 5.419175e-02 3.769169e-03
ra226  bi214  768.3600 1.401625e-03 2.069081e-05 2.069081e-05 100000000 1.000000e+04 4.894000e-02 1.100000e-04 6.859552e-01 1.000802e-02
ra226  bi214  786.3500 6.232522e-04 2.016387e-04 2.016387e-04 100000000 1.000000e+04 3.200000e-03 4.000000e-04 1.994407e-02 5.951375e-03
ra226  bi214  806.1800 1.835108e-03 5.015982e-05 5.015982e-05 100000000 1.000000e+04 1.264000e-02 5.000000e-05 2.319577e-01 6.273455e-03
ra226  bi214  934.0560 1.287626e-03 2.526350e-05 2.526350e-05 100000000 1.000000e+04 3.107000e-02 1.000000e-04 4.000654e-01 7.743038e-03
ra226  bi214  964.0800 1.244043e-03 1.098157e-04 1.098157e-04 100000000 1.000000e+04 3.650000e-03 1.000000e-04 4.540758e-02 3.810330e-03
ra226  bi214  1051.9600 1.069124e-03 1.074802e-04 1.074802e-04 100000000 1.000000e+04 3.130000e-03 7.000000e-05 3.346359e-02 3.279832e-03
ra226  bi214  1069.9600 9.199291e-04 1.254717e-04 1.254717e-04 100000000 1.000000e+04 2.720000e-03 9.000000e-05 2.502207e-02 3.310880e-03
ra226  bi214  1120.2940 1.140722e-03 9.843900e-06 9.843900e-06 100000000 1.000000e+04 1.492000e-01 3.000000e-04 1.701957e+00 1.428285e-02
ra226  bi214  1133.6600 1.163668e-03 1.248846e-04 1.248846e-04 100000000 1.000000e+04 2.512000e-03 1.000000e-05 2.923135e-02 3.134941e-03
ra226  bi214  1155.2100 1.116649e-03 3.492771e-05 3.492771e-05 100000000 1.000000e+04 1.633000e-02 6.000000e-05 1.823487e-01 5.664208e-03
ra226  bi214  1207.6800 1.177261e-03 7.667142e-05 7.667142e-05 100000000 1.000000e+04 4.510000e-03 1.000000e-04 5.309445e-02 3.251307e-03
ra226  bi214  1238.1220 1.085754e-03 1.511729e-05 1.511729e-05 100000000 1.000000e+04 5.834000e-02 1.500000e-04 6.334287e-01 8.667746e-03
ra226  bi214  1280.9760 1.095495e-03 3.521405e-05 3.521405e-05 100000000 1.000000e+04 1.434000e-02 6.000000e-05 1.570940e-01 5.006733e-03
ra226  bi214  1377.6690 1.017356e-03 1.931735e-05 1.931735e-05 100000000 1.000000e+04 3.988000e-02 1.100000e-04 4.057214e-01 7.622044e-03
ra226  bi214  1385.3100 1.056678e-03 5.110700e-05 5.110700e-05 100000000 1.000000e+04 7.930000e-03 5.000000e-05 8.379457e-02 4.018199e-03
ra226  bi214  1401.5150 9.893538e-04 3.511845e-05 3.511845e-05 100000000 1.000000e+04 1.330000e-02 5.000000e-05 1.315841e-01 4.644485e-03
ra226  bi214  1407.9880 1.018905e-03 2.493313e-05 2.493313e-05 100000000 1.000000e+04 2.394000e-02 7.000000e-05 2.439259e-01 5.926226e-03
ra226  bi214  1509.2100 9.879237e-04 2.689272e-05 2.689272e-05 100000000 1.000000e+04 2.130000e-02 1.000000e-04 2.104277e-01 5.642315e-03
ra226  bi214  1538.5300 1.084468e-03 8.286958e-05 8.286958e-05 100000000 1.000000e+04 3.980000e-03 1.100000e-04 4.316184e-02 3.074921e-03
ra226  bi214  1543.3400 9.530367e-04 1.012786e-04 1.012786e-04 100000000 1.000000e+04 3.030000e-03 1.000000e-04 2.887701e-02 2.917003e-03
ra226  bi214  1583.2040 9.112512e-04 4.794459e-05 4.794459e-05 100000000 1.000000e+04 7.050000e-03 5.000000e-05 6.424321e-02 3.349244e-03
ra226  bi214  1594.7500 9.046613e-04 1.022260e-04 1.022260e-04 100000000 1.000000e+04 2.670000e-03 1.200000e-04 2.415446e-02 2.504256e-03
ra226  bi214  1599.3700 6.457726e-04 7.497526e-05 7.497526e-05 100000000 1.000000e+04 3.240000e-03 1.200000e-04 2.092303e-02 2.302280e-03
ra226  bi214  1661.2740 8.546720e-04 3.602915e-05 3.602915e-05 100000000 1.000000e+04 1.047000e-02 6.000000e-05 8.948416e-02 3.737234e-03
ra226  bi214  1684.0120 8.396891e-04 9.788655e-05 9.788655e-05 100000000 1.000000e+04 2.140000e-03 5.000000e-05 1.796935e-02 2.052267e-03
ra226  bi214  1729.5950 8.661415e-04 2.021893e-05 2.021893e-05 100000000 1.000000e+04 2.878000e-02 8.000000e-05 2.492755e-01 5.777604e-03
ra226  bi214  1764.4910 8.448230e-04 8.537198e-06 8.537198e-06 100000000 1.000000e+04 1.530000e-01 3.000000e-04 1.292579e+00 1.281367e-02
ra226  bi214  1838.3600 8.194938e-04 6.790055e-05 6.790055e-05 100000000 1.000000e+04 3.500000e-03 1.000000e-04 2.868228e-02 2.230756e-03
ra226  bi214  1847.4290 8.221350e-04 2.360352e-05 2.360352e-05 100000000 1.000000e+04 2.025000e-02 9.000000e-05 1.664823e-01 4.722093e-03
ra226  bi214  1873.1600 8.462374e-04 9.221817e-05 9.221817e-05 100000000 1.000000e+04 2.140000e-03 8.000000e-05 1.810948e-02 1.853716e-03
ra226  bi214  2118.5140 7.487966e-04 2.938816e-05 2.938816e-05 100000000 1.000000e+04 1.160000e-02 6.000000e-05 8.686040e-02 3.379291e-03
ra226  bi214  2204.0590 7.444010e-04 1.431583e-05 1.431583e-05 100000000 1.000000e+04 4.924000e-02 1.800000e-04 3.665430e-01 6.920595e-03
ra226  bi214  2293.3800 8.132157e-04 5.803161e-05 5.803161e-05 100000000 1.000000e+04 3.070000e-03 3.000000e-05 2.496572e-02 1.764787e-03
ra226  bi214  2447.7000 6.988659e-04 2.348623e-05 2.348623e-05 100000000 1.000000e+04 1.548000e-02 7.000000e-05 1.081844e-01 3.602604e-03
ra226  pb210  46.5390 3.468883e-03 5.120672e-05 5.120672e-05 100000000 1.000000e+04 4.250000e-02 4.000000e-04 1.474275e+00 1.676579e-02
am241  am241  26.3446 1.637209e-04 2.038574e-05 2.038574e-05 100000000 1.000000e+04 2.270000e-02 1.200000e-03 3.716464e-02 4.189808e-03
am241  am241  59.5409 1.809147e-03 4.970776e-05 4.970776e-05 100000000 1.000000e+04 3.590000e-01 4.000000e-03 6.494836e+00 1.631192e-01
