eu152  eu152e 121.7817 2.655775e-04 1.379025e-06 1.379025e-06 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 2.853000e-01 1.600000e-03 3.324728e+01 1.726383e-01
eu152  eu152e 244.6974 2.130227e-04 2.560688e-06 2.560688e-06 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 7.550000e-02 4.000000e-04 7.057258e+00 8.483337e-02
eu152  eu152e 295.9387 1.686704e-04 1.853022e-05 1.853022e-05 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 4.400000e-03 4.000000e-05 3.256528e-01 3.577638e-02
eu152  eu152e 488.6792 1.092472e-04 1.161221e-05 1.161221e-05 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 4.140000e-03 3.000000e-05 1.984604e-01 2.109495e-02
eu152  eu152e 563.9860 1.328025e-04 1.069938e-05 1.069938e-05 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 4.940000e-03 5.000000e-05 2.878700e-01 2.319256e-02
eu152  eu152e 688.6700 1.139244e-04 6.498300e-06 6.498300e-06 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 8.560000e-03 6.000000e-05 4.279111e-01 2.440825e-02
eu152  eu152e 719.3460 1.363954e-04 1.748668e-05 1.748668e-05 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 2.500000e-03 8.000000e-05 1.496246e-01 1.918273e-02
eu152  eu152e 810.4510 1.082496e-04 1.316653e-05 1.316653e-05 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 3.170000e-03 3.000000e-05 1.505736e-01 1.831445e-02
eu152  eu152e 867.3800 1.060006e-04 2.305432e-06 2.305432e-06 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 4.230000e-02 3.000000e-04 1.967487e+00 4.279134e-02
eu152  eu152e 919.3370 9.151275e-05 9.467867e-06 9.467867e-06 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 4.190000e-03 5.000000e-05 1.682514e-01 1.740722e-02
eu152  eu152e 926.3100 8.629269e-05 1.320067e-05 1.320067e-05 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 2.720000e-03 3.000000e-05 1.029926e-01 1.575534e-02
eu152  eu152e 964.0570 9.392501e-05 1.106149e-06 1.106149e-06 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 1.451000e-01 7.000000e-04 5.980146e+00 7.042783e-02
eu152  eu152e 1005.2700 8.655644e-05 6.131261e-06 6.131261e-06 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 6.590000e-03 1.100000e-04 2.502926e-01 1.772958e-02
eu152  eu152e 1112.0760 8.319677e-05 1.072084e-06 1.072084e-06 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 1.367000e-01 8.000000e-04 4.990432e+00 6.430736e-02
eu152  eu152e 1212.9480 8.729056e-05 3.706541e-06 3.706541e-06 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 1.415000e-02 8.000000e-05 5.419845e-01 2.301381e-02
eu152  eu152e 1408.0130 7.507196e-05 8.053476e-07 8.053476e-07 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 2.087000e-01 9.000000e-04 6.874852e+00 7.375118e-02
eu152  eu152e 1457.6430 7.895535e-05 5.755618e-06 5.755618e-06 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 4.970000e-03 4.000000e-05 1.721873e-01 1.255196e-02
eu152  eu152e 1528.1000 9.052841e-05 7.840001e-06 7.840001e-06 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 2.790000e-03 3.000000e-05 1.108287e-01 9.598061e-03
eu152  eu152e 566.4380 1.911361e-04 3.465562e-05 3.465562e-05 4.387965e+05 6.581948e+03 -6.680341e+03 -6.658057e+03 1.310000e-03 3.000000e-05 1.098695e-01 1.992086e-02
pb210  pb210  46.5390 7.077965e-04 6.648433e-06 6.648433e-06 9.843285e+05 1.968657e+04 2.456242e+04 2.451969e+04 4.250000e-02 4.000000e-04 2.960993e+01 2.781303e-01
ra226  ra226  186.2110 3.088488e-03 8.583849e-05 8.583849e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.640000e-02 4.000000e-04 3.409479e+00 9.475982e-02
ra226  pb214  53.2284 3.579607e-03 1.894441e-04 1.894441e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.075000e-02 7.000000e-05 1.167037e+00 6.176328e-02
ra226  pb214  241.9950 2.687425e-03 4.437684e-05 4.437684e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 7.251000e-02 1.600000e-04 5.909829e+00 9.758769e-02
ra226  pb214  258.8600 2.830973e-03 3.500764e-04 3.500764e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 5.310000e-03 4.000000e-05 4.559015e-01 5.637649e-02
ra226  pb214  274.8000 2.877401e-03 4.722674e-04 4.722674e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.550000e-03 1.000000e-04 3.097915e-01 5.084604e-02
ra226  pb214  295.2228 2.383891e-03 2.186563e-05 2.186563e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.842000e-01 4.000000e-04 1.331732e+01 1.221497e-01
ra226  pb214  351.9321 2.191647e-03 1.408775e-05 1.408775e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.560000e-01 7.000000e-04 2.366255e+01 1.521011e-01
ra226  pb214  462.0200 2.376521e-03 4.119381e-04 4.119381e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 2.120000e-03 5.000000e-05 1.527982e-01 2.648553e-02
ra226  pb214  480.4320 1.745228e-03 2.514406e-04 2.514406e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.370000e-03 4.000000e-05 1.783704e-01 2.569840e-02
ra226  pb214  487.1400 1.504324e-03 1.912270e-04 1.912270e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 4.320000e-03 5.000000e-05 1.970905e-01 2.505381e-02
ra226  pb214  580.1400 1.316472e-03 1.991649e-04 1.991649e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.700000e-03 4.000000e-05 1.477251e-01 2.234886e-02
ra226  pb214  785.9600 1.003820e-03 1.773614e-04 1.773614e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.060000e-02 3.000000e-04 3.227026e-01 5.701719e-02
ra226  pb214  839.0700 1.459705e-03 1.341385e-04 1.341385e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 5.830000e-03 8.000000e-05 2.580920e-01 2.371716e-02
ra226  bi214  386.7800 1.774840e-03 3.860982e-04 3.860982e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 2.950000e-03 5.000000e-05 1.587896e-01 3.454304e-02
ra226  bi214  388.8900 1.955617e-03 2.832706e-04 2.832706e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 4.020000e-03 1.000000e-04 2.384244e-01 3.453571e-02
ra226  bi214  454.7900 2.102485e-03 3.147615e-04 3.147615e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 2.920000e-03 4.000000e-05 1.861901e-01 2.787438e-02
ra226  bi214  609.3200 1.554917e-03 1.005476e-05 1.005476e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 4.549000e-01 1.600000e-03 2.145181e+01 1.387166e-01
ra226  bi214  665.4470 1.453740e-03 6.519183e-05 6.519183e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.531000e-02 6.000000e-05 6.749983e-01 3.026977e-02
ra226  bi214  703.1100 1.445280e-03 1.590688e-04 1.590688e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 4.720000e-03 9.000000e-05 2.068878e-01 2.277024e-02
ra226  bi214  719.8700 1.354714e-03 1.755304e-04 1.755304e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.920000e-03 8.000000e-05 1.610551e-01 2.086792e-02
ra226  bi214  768.3600 1.343963e-03 3.169378e-05 3.169378e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 4.894000e-02 1.100000e-04 1.994766e+00 4.704123e-02
ra226  bi214  806.1800 1.348626e-03 7.290511e-05 7.290511e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.264000e-02 5.000000e-05 5.169868e-01 2.794768e-02
ra226  bi214  934.0560 1.164699e-03 3.995637e-05 3.995637e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.107000e-02 1.000000e-04 1.097477e+00 3.765027e-02
ra226  bi214  964.0800 9.975096e-04 1.819130e-04 1.819130e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.650000e-03 1.000000e-04 1.104208e-01 2.013712e-02
ra226  bi214  1051.9600 1.489869e-03 1.933900e-04 1.933900e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.130000e-03 7.000000e-05 1.414273e-01 1.835774e-02
ra226  bi214  1069.9600 1.133780e-03 2.034020e-04 2.034020e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 2.720000e-03 9.000000e-05 9.352734e-02 1.677895e-02
ra226  bi214  1120.2940 1.117359e-03 1.553673e-05 1.553673e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.492000e-01 3.000000e-04 5.055943e+00 7.030226e-02
ra226  bi214  1133.6600 6.912290e-04 2.124258e-04 2.124258e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 2.512000e-03 1.000000e-05 5.266018e-02 1.618332e-02
ra226  bi214  1155.2100 1.081861e-03 5.440116e-05 5.440116e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.633000e-02 6.000000e-05 5.357945e-01 2.694233e-02
ra226  bi214  1207.6800 1.054836e-03 1.318578e-04 1.318578e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 4.510000e-03 1.000000e-04 1.442787e-01 1.803530e-02
ra226  bi214  1238.1220 1.030045e-03 2.503311e-05 2.503311e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 5.834000e-02 1.500000e-04 1.822482e+00 4.429167e-02
ra226  bi214  1280.9760 9.982068e-04 5.685028e-05 5.685028e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.434000e-02 6.000000e-05 4.341206e-01 2.472422e-02
ra226  bi214  1377.6690 9.297524e-04 3.003337e-05 3.003337e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.988000e-02 1.100000e-04 1.124510e+00 3.632453e-02
ra226  bi214  1385.3100 1.022727e-03 8.562303e-05 8.562303e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 7.930000e-03 5.000000e-05 2.459653e-01 2.059229e-02
ra226  bi214  1401.5150 9.731672e-04 5.963145e-05 5.963145e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.330000e-02 5.000000e-05 3.925364e-01 2.405292e-02
ra226  bi214  1407.9880 1.011390e-03 4.105419e-05 4.105419e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 2.394000e-02 7.000000e-05 7.343168e-01 2.980728e-02
ra226  bi214  1509.2100 9.374031e-04 4.525792e-05 4.525792e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 2.130000e-02 1.000000e-04 6.055454e-01 2.923580e-02
ra226  bi214  1538.5300 1.120321e-03 1.389246e-04 1.389246e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.980000e-03 1.100000e-04 1.352279e-01 1.676884e-02
ra226  bi214  1543.3400 9.360332e-04 1.770863e-04 1.770863e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.030000e-03 1.000000e-04 8.601509e-02 1.627303e-02
ra226  bi214  1583.2040 8.050037e-04 8.271710e-05 8.271710e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 7.050000e-03 5.000000e-05 1.721186e-01 1.768582e-02
ra226  bi214  1594.7500 9.874369e-04 1.742340e-04 1.742340e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 2.670000e-03 1.200000e-04 7.995790e-02 1.410864e-02
ra226  bi214  1599.3700 9.024588e-04 1.471288e-04 1.471288e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.240000e-03 1.200000e-04 8.867744e-02 1.445717e-02
ra226  bi214  1661.2740 7.798936e-04 5.882399e-05 5.882399e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.047000e-02 6.000000e-05 2.476412e-01 1.867850e-02
ra226  bi214  1684.0120 9.340112e-04 1.707733e-04 1.707733e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 2.140000e-03 5.000000e-05 6.061870e-02 1.108344e-02
ra226  bi214  1729.5950 8.284497e-04 3.206201e-05 3.206201e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 2.878000e-02 8.000000e-05 7.230989e-01 2.798481e-02
ra226  bi214  1764.4910 8.269162e-04 1.341085e-05 1.341085e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.530000e-01 3.000000e-04 3.837017e+00 6.222840e-02
ra226  bi214  1838.3600 6.483314e-04 1.059654e-04 1.059654e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.500000e-03 1.000000e-04 6.881860e-02 1.124793e-02
ra226  bi214  1847.4290 7.488105e-04 3.575983e-05 3.575983e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 2.025000e-02 9.000000e-05 4.598728e-01 2.196146e-02
ra226  bi214  1873.1600 1.036255e-03 1.677765e-04 1.677765e-04 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 2.140000e-03 8.000000e-05 6.725446e-02 1.088894e-02
ra226  bi214  2118.5140 6.591565e-04 4.807736e-05 4.807736e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.160000e-02 6.000000e-05 2.318928e-01 1.691373e-02
ra226  bi214  2204.0590 7.189626e-04 2.259658e-05 2.259658e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 4.924000e-02 1.800000e-04 1.073656e+00 3.374438e-02
ra226  bi214  2293.3800 4.755669e-04 8.159033e-05 8.159033e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 3.070000e-03 3.000000e-05 4.427828e-02 7.596575e-03
ra226  bi214  2447.7000 6.615641e-04 3.859447e-05 3.859447e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 1.548000e-02 7.000000e-05 3.105873e-01 1.811911e-02
ra226  pb210  46.5390 2.305627e-03 6.065101e-05 6.065101e-05 3.032779e+04 4.549168e+02 -4.523632e+02 -4.562032e+02 4.250000e-02 4.000000e-04 2.971794e+00 7.817497e-02
am241  am241  26.3446 1.709366e-03 1.142986e-04 1.142986e-04 4.192070e+04 6.288104e+02 6.309227e+02 6.265112e+02 2.270000e-02 1.200000e-03 1.626633e+00 1.087665e-01
am241  am241  59.5409 3.264892e-03 4.586199e-05 4.586199e-05 4.192070e+04 6.288104e+02 6.309227e+02 6.265112e+02 3.590000e-01 4.000000e-03 4.913509e+01 6.902014e-01
